Customer_ID,Gender,Age,Membership_Type,Items_Purchased,Total_Spend,Discount_Applied,Days_Since_Last_Purchase,Average_Rating,Satisfaction_Score,Region
2831,Female,52,Gold,1,810.02,0,15,1,0.03,East
2832,Female,56,Silver,4,428.61,1,86,5,0.08,East
2833,Male,43,Gold,7,648.99,0,46,4,0.57,South
2834,Male,63,Basic,1,532.02,0,55,3,0.21,West
2835,Male,31,Gold,8,541.02,0,4,3,0.77,South
2836,Male,62,Basic,6,476.84,0,24,4,0.77,West
2837,Female,61,Basic,2,663.94,0,83,4,0.71,North
2838,Male,41,Silver,5,564.37,1,86,5,0.9,West
2839,Male,58,Basic,3,461.18,0,40,2,0.14,North
2840,Male,18,Basic,3,812.99,0,27,4,0.26,East
2841,Male,60,Basic,4,607.72,0,79,4,0.25,East
2842,Male,39,Silver,5,364.92,0,52,4,0.78,South
2843,Male,40,Platinum,3,497.24,1,37,4,0.52,East
2844,Male,36,Gold,4,377.96,0,1,4,0.25,East
2845,Female,35,Silver,4,506.05,0,76,3,0.14,North
2846,Female,29,Basic,3,652.81,1,9,4,0.89,West
2847,Female,45,Silver,6,692.88,0,83,3,0.69,North
2848,Female,45,Gold,6,726.77,0,18,1,0.53,East
2849,Male,50,Basic,2,506.44,1,39,3,0.97,West
2850,Female,36,Basic,7,546.58,0,75,1,0.85,East
2851,Female,45,Basic,2,665.96,1,75,4,0.18,East
2852,Male,54,Gold,4,729.41,0,30,2,0.51,North
2853,Male,43,Basic,5,578.97,0,20,3,0.49,West
2854,Female,52,Gold,2,696.31,0,15,5,0.84,North
2855,Female,51,Basic,4,515.97,1,64,1,0.15,South
2856,Male,52,Basic,3,277.63,0,25,3,0.45,South
2857,Female,57,Silver,5,735.93,1,49,4,0.64,South
2858,Male,33,Silver,5,684.52,0,67,3,0.95,South
2859,Male,55,Basic,3,585.4,1,26,4,0.9,North
2860,Male,30,Basic,6,626.24,1,45,3,0.53,South
2861,Male,40,Basic,2,773.48,0,6,3,0.61,North
2862,Female,39,Basic,7,598.73,0,32,5,0.85,West
2863,Male,33,Basic,2,166.09,1,75,3,0.74,West
2864,Male,45,Platinum,4,295.45,0,77,3,0.88,North
2865,Female,52,Silver,5,800.81,1,17,3,0.9,West
2866,Male,62,Silver,2,688.99,0,46,3,0.83,South
2867,Female,63,Basic,2,770.39,0,53,3,0.01,North
2868,Female,25,Basic,8,822.96,0,4,3,0.31,East
2869,Female,61,Basic,3,814.27,0,78,4,0.4,West
2870,Male,39,Silver,5,388.61,0,28,4,0.68,South
2871,Female,38,Silver,3,569.73,0,71,4,0.31,South
2872,Female,43,Basic,0,467.24,1,16,4,0.32,East
2873,Male,57,Gold,8,624.5,0,78,5,0.4,South
2874,Female,38,Silver,2,396.78,0,39,5,0.96,North
2875,Female,42,Basic,2,606.44,1,30,4,0.44,West
2876,Female,58,Basic,3,341.62,0,79,5,0.14,North
2877,Female,18,Silver,6,547.93,1,57,4,0.01,North
2878,Female,23,Gold,4,818.76,0,56,5,0.24,West
2879,Male,40,Basic,2,497.68,1,39,4,0.94,South
2880,Female,40,Basic,2,496.1,0,42,5,0.95,East
2881,Female,60,Silver,2,618.88,0,18,3,0.53,East
2882,Male,60,Basic,8,627.31,1,75,4,0.65,South
2883,Male,40,Silver,5,647.08,0,22,4,0.8,North
2884,Male,49,Silver,5,480.74,1,4,5,0.06,West
2885,Female,47,Basic,2,509.79,0,3,5,0.37,West
2886,Male,30,Basic,4,610.25,0,61,3,0.64,North
2887,Female,60,Silver,4,747.53,0,24,4,0.9,South
2888,Female,35,Basic,6,490.45,0,78,2,0.73,South
2889,Male,40,Basic,8,570.43,0,52,2,0.35,North
2890,Male,32,Gold,4,309.69,1,67,5,0.91,South
2891,Female,50,Basic,6,534.56,1,31,4,0.66,East
2892,Male,38,Silver,3,630.24,1,53,3,0.83,East
2893,Female,56,Basic,7,730.56,0,61,4,0.39,West
2894,Male,40,Silver,2,482.07,0,58,4,0.0,South
2895,Male,44,Basic,2,625.75,0,35,3,0.17,North
2896,Male,62,Platinum,5,640.74,1,31,3,0.93,East
2897,Female,61,Gold,7,331.2,0,57,4,0.03,West
2898,Male,35,Basic,6,411.44,0,76,3,0.6,South
2899,Female,41,Silver,7,675.36,0,10,2,0.41,North
2900,Female,64,Basic,4,609.08,0,84,3,0.43,South
2901,Female,57,Silver,7,614.24,1,18,5,0.4,West
2902,Female,59,Gold,2,460.56,1,56,1,0.07,South
2903,Male,24,Silver,8,382.79,1,36,5,0.12,South
2904,Female,37,Basic,6,671.82,0,51,4,0.06,West
2905,Female,44,Silver,4,625.09,0,61,1,0.05,South
2906,Male,23,Basic,5,308.92,0,19,4,0.09,South
2907,Female,44,Gold,2,585.17,0,81,3,0.7,North
2908,Male,26,Silver,4,867.15,1,11,5,0.11,East
2909,Female,62,Basic,3,689.96,0,5,5,0.26,North
2910,Male,48,Basic,2,465.69,1,45,3,0.66,West
2911,Female,38,Gold,2,625.03,1,45,5,0.11,East
2912,Male,43,Gold,1,569.13,0,48,3,0.91,South
2913,Female,57,Basic,2,846.95,0,14,3,0.48,South
2914,Female,62,Basic,3,431.17,0,28,3,0.96,West
2915,Male,30,Silver,4,794.93,0,9,4,0.19,North
2916,Male,40,Basic,4,420.95,0,59,3,0.03,North
2917,Male,37,Basic,2,650.08,0,38,4,0.59,East
2918,Male,54,Basic,3,696.77,0,25,5,0.33,South
2919,Female,45,Basic,6,773.08,1,72,5,0.57,North
2920,Female,34,Silver,3,715.25,1,48,5,0.47,South
2921,Male,45,Platinum,4,371.36,0,19,3,0.46,South
2922,Female,58,Silver,4,600.17,0,2,4,0.85,South
2923,Male,19,Basic,4,676.68,0,6,5,0.19,East
2924,Male,42,Silver,6,762.95,0,30,1,0.5,West
2925,Female,58,Silver,10,430.42,1,61,5,0.42,South
2926,Female,23,Basic,3,459.13,1,2,3,0.67,West
2927,Female,28,Platinum,9,380.47,0,51,4,0.05,West
2928,Female,55,Silver,0,599.95,0,83,4,0.53,East
2929,Female,23,Platinum,3,640.57,0,13,5,0.48,North
2930,Female,62,Silver,3,653.18,0,49,4,0.97,West
2931,Female,28,Silver,1,560.12,1,8,5,0.76,West
2932,Male,31,Basic,2,583.04,1,9,1,0.15,West
2933,Male,19,Silver,1,584.2,1,23,3,0.51,North
2934,Male,57,Basic,5,565.11,1,72,3,0.78,South
2935,Male,20,Gold,1,324.73,0,73,4,0.52,South
2936,Male,52,Gold,3,456.51,0,16,4,0.36,East
2937,Female,50,Gold,5,680.65,0,16,5,0.38,South
2938,Male,41,Gold,2,533.32,1,12,2,0.37,South
2939,Male,36,Gold,3,524.87,0,89,3,0.02,South
2940,Male,35,Basic,4,789.95,0,11,5,0.73,East
2941,Male,41,Silver,5,761.3,0,82,3,0.61,East
2942,Male,62,Silver,5,490.44,0,13,4,0.27,South
2943,Male,52,Silver,2,823.67,0,35,2,0.63,South
2944,Male,18,Gold,7,570.66,1,82,3,0.31,West
2945,Female,53,Basic,2,719.99,1,43,1,0.24,North
2946,Female,42,Basic,5,594.81,0,30,2,0.74,East
2947,Male,62,Platinum,6,504.03,0,60,4,0.81,North
2948,Female,60,Silver,5,720.28,1,67,5,0.63,South
2949,Female,51,Basic,4,464.68,0,29,5,0.78,South
2950,Female,42,Gold,2,576.41,1,25,3,0.37,South
2951,Female,33,Platinum,1,599.57,0,66,3,0.07,South
2952,Male,51,Basic,4,542.19,1,5,4,0.6,East
2953,Female,46,Gold,8,396.04,1,5,2,0.26,South
2954,Female,36,Platinum,4,675.99,1,85,5,0.78,North
2955,Female,40,Platinum,5,738.1,0,49,4,0.36,West
2956,Male,36,Platinum,5,624.63,0,26,5,0.67,West
2957,Male,42,Silver,4,485.89,0,71,2,0.55,North
2958,Male,33,Basic,1,925.15,0,30,2,0.82,North
2959,Male,26,Basic,2,565.34,0,28,3,0.83,West
2960,Male,18,Basic,3,562.77,0,14,3,0.07,East
2961,Male,59,Silver,5,161.22,0,18,4,0.3,North
2962,Male,36,Basic,4,413.85,1,57,5,0.87,East
2963,Female,50,Basic,3,774.08,0,81,2,0.4,West
2964,Female,51,Basic,2,1093.94,1,25,3,0.51,East
2965,Female,33,Basic,1,792.87,0,70,3,0.18,West
2966,Male,61,Gold,4,443.7,0,5,4,0.55,South
2967,Male,57,Basic,7,671.41,0,53,4,0.26,East
2968,Male,35,Silver,5,541.67,1,85,4,0.83,East
2969,Male,51,Silver,5,546.25,0,39,4,0.2,East
2970,Male,42,Basic,7,404.72,0,57,4,0.36,South
2971,Female,62,Platinum,2,677.92,0,84,4,0.1,South
2972,Female,23,Silver,5,409.72,1,11,5,0.59,South
2973,Male,38,Basic,5,254.89,0,69,3,0.94,North
2974,Male,23,Basic,3,538.6,0,25,1,0.17,West
2975,Male,49,Basic,3,216.11,0,30,3,0.02,North
2976,Male,58,Basic,5,478.8,1,2,1,0.42,East
2977,Female,60,Basic,3,689.94,0,84,3,0.75,West
2978,Male,56,Silver,3,769.77,1,36,3,0.98,North
2979,Male,48,Gold,1,695.64,0,37,2,0.05,South
2980,Male,59,Silver,7,565.39,1,2,5,0.79,North
2981,Male,27,Basic,2,518.38,1,47,4,0.37,South
2982,Female,47,Basic,5,461.02,1,59,3,0.15,North
2983,Male,35,Silver,9,822.96,0,4,5,0.19,South
2984,Male,41,Basic,5,411.19,0,67,4,0.92,North
2985,Female,26,Basic,6,618.64,1,46,3,0.81,East
2986,Female,48,Gold,6,689.03,1,36,5,0.31,West
2987,Female,32,Basic,1,302.2,1,65,3,0.94,North
2988,Male,21,Gold,3,237.7,0,56,5,0.11,North
2989,Male,57,Basic,7,688.69,0,76,5,0.32,West
2990,Female,26,Platinum,4,381.74,0,35,4,0.65,East
2991,Female,62,Silver,4,646.43,0,82,4,1.0,East
2992,Female,26,Gold,2,468.66,0,23,5,0.47,South
2993,Female,43,Basic,3,640.14,0,78,3,0.81,East
2994,Female,21,Gold,3,660.48,0,44,3,0.92,West
2995,Female,34,Gold,4,750.75,1,1,4,0.01,North
2996,Male,33,Silver,5,666.46,1,88,5,0.29,West
2997,Male,32,Silver,0,633.68,0,66,4,0.1,South
2998,Male,52,Gold,3,860.93,1,12,5,0.78,North
2999,Female,22,Basic,4,453.43,1,13,3,0.57,South
3000,Female,22,Silver,3,607.86,1,27,5,0.1,South
3001,Female,37,Gold,2,736.57,0,20,5,0.42,East
3002,Female,32,Basic,9,201.03,1,6,3,0.51,North
3003,Female,35,Basic,4,828.74,1,8,5,0.7,South
3004,Female,64,Silver,4,575.07,1,21,3,0.78,South
3005,Male,19,Gold,5,664.35,0,21,5,0.09,South
3006,Male,46,Basic,2,526.02,0,45,5,0.49,West
3007,Female,30,Basic,5,666.03,1,70,2,0.16,South
3008,Male,21,Basic,5,639.81,1,44,4,0.75,East
3009,Female,59,Gold,2,431.37,1,59,4,0.66,East
3010,Male,62,Basic,3,534.03,1,30,2,0.72,North
3011,Female,27,Silver,2,675.43,0,10,1,0.07,South
3012,Female,48,Basic,8,820.6,0,75,1,0.51,North
3013,Male,58,Gold,8,543.6,1,1,4,0.84,North
3014,Male,25,Platinum,3,406.33,0,10,4,0.71,East
3015,Female,20,Basic,3,652.98,0,25,5,0.86,South
3016,Female,63,Basic,5,554.86,1,80,3,0.21,East
3017,Male,26,Gold,8,720.38,0,83,4,0.29,West
3018,Male,47,Basic,5,488.13,0,74,1,0.44,South
3019,Female,28,Basic,2,395.87,0,14,4,0.52,South
3020,Male,52,Gold,4,835.4,1,3,5,0.25,North
3021,Female,54,Platinum,3,528.99,1,68,3,0.38,North
3022,Female,59,Silver,4,464.15,1,40,3,0.69,East
3023,Female,30,Basic,8,497.41,1,33,4,0.65,West
3024,Female,53,Basic,3,811.55,0,84,3,0.11,East
3025,Male,30,Basic,0,943.99,0,79,3,0.99,West
3026,Male,29,Gold,3,481.55,0,7,3,0.56,South
3027,Male,54,Gold,2,570.78,0,3,3,0.48,North
3028,Male,27,Gold,4,648.27,0,37,4,0.97,North
3029,Male,26,Basic,6,320.53,0,26,5,0.14,South
3030,Male,24,Silver,4,523.38,0,25,4,0.54,West
3031,Male,19,Basic,5,883.51,0,40,1,0.81,East
3032,Female,40,Basic,4,551.2,0,43,3,0.4,South
3033,Male,56,Gold,3,789.57,0,44,5,0.74,North
3034,Male,57,Basic,6,589.84,0,84,5,0.9,West
3035,Female,56,Silver,6,280.82,0,71,2,0.26,East
3036,Male,38,Silver,6,748.81,0,29,5,0.24,South
3037,Male,40,Platinum,3,547.76,0,57,5,0.36,North
3038,Female,46,Gold,4,814.77,0,9,3,0.42,West
3039,Male,31,Gold,2,630.32,0,22,4,0.11,East
3040,Male,43,Silver,1,600.95,0,76,4,0.23,South
3041,Male,22,Basic,5,670.66,1,70,3,0.87,East
3042,Female,48,Silver,5,656.99,0,6,3,0.57,South
3043,Male,42,Silver,4,339.87,0,27,3,0.27,West
3044,Male,48,Silver,5,759.13,0,83,5,0.94,North
3045,Female,37,Silver,3,595.05,1,52,5,0.77,South
3046,Male,61,Basic,2,604.07,1,70,3,0.36,South
3047,Female,34,Basic,3,662.72,0,49,4,0.77,West
3048,Female,62,Basic,7,735.62,0,81,3,0.6,West
3049,Male,19,Silver,3,758.26,0,23,4,0.68,North
3050,Female,42,Silver,12,699.88,0,81,5,0.32,West
3051,Female,30,Silver,4,338.09,0,21,4,0.21,East
3052,Male,56,Basic,6,589.36,1,74,3,0.25,East
3053,Female,45,Basic,1,459.6,1,8,3,0.08,North
3054,Female,59,Gold,5,626.88,0,54,4,0.47,North
3055,Male,23,Gold,6,570.2,0,14,4,0.41,West
3056,Male,20,Silver,4,905.4,0,31,4,0.0,East
3057,Male,52,Silver,5,395.52,0,51,4,0.86,West
3058,Female,35,Basic,2,601.52,1,62,5,0.68,North
3059,Male,28,Gold,5,616.97,0,18,4,0.45,East
3060,Female,37,Gold,4,530.04,0,47,5,0.97,North
3061,Female,22,Silver,2,596.55,1,82,3,0.94,North
3062,Female,36,Silver,1,921.24,0,52,5,0.1,West
3063,Female,39,Silver,6,654.37,0,89,3,0.62,North
3064,Female,36,Silver,5,826.76,1,37,4,0.82,West
3065,Female,64,Silver,8,529.51,0,89,4,0.17,North
3066,Female,33,Silver,4,715.85,0,30,3,0.13,North
3067,Male,41,Silver,5,478.38,1,30,5,0.26,North
3068,Male,58,Basic,5,469.2,1,75,3,0.28,East
3069,Female,21,Platinum,0,332.78,0,48,4,0.96,North
3070,Female,32,Gold,3,440.1,0,39,5,0.78,South
3071,Male,42,Basic,4,608.4,0,27,3,0.06,East
3072,Female,61,Silver,5,831.9,0,16,5,0.79,South
3073,Male,52,Basic,3,582.53,0,32,4,0.17,North
3074,Male,31,Basic,4,634.82,1,29,5,0.36,East
3075,Male,36,Basic,6,771.85,0,52,4,0.32,South
3076,Female,55,Silver,7,551.45,0,74,4,0.27,North
3077,Female,53,Gold,3,453.58,0,75,3,0.31,East
3078,Male,24,Silver,2,470.68,0,15,5,0.75,North
3079,Male,47,Silver,0,768.19,1,44,1,0.27,West
3080,Male,36,Silver,6,621.68,0,23,4,0.8,West
3081,Male,42,Basic,8,621.69,0,48,1,0.09,South
3082,Male,33,Basic,5,466.3,0,23,3,0.6,East
3083,Female,64,Gold,6,801.5,0,71,2,0.86,East
3084,Male,57,Platinum,2,877.1,0,14,5,0.08,East
3085,Female,25,Silver,4,625.98,1,73,4,0.63,East
3086,Male,35,Silver,3,737.73,1,54,4,0.51,East
3087,Female,45,Platinum,4,503.27,0,70,5,0.33,South
3088,Female,33,Basic,3,791.16,0,43,4,0.1,East
3089,Female,36,Gold,1,686.34,0,45,2,0.68,West
3090,Female,59,Silver,3,415.44,1,22,4,0.31,West
3091,Female,34,Silver,6,667.81,0,61,5,0.34,East
3092,Female,62,Basic,1,667.06,0,18,3,0.72,North
3093,Male,30,Silver,3,627.25,0,44,4,0.95,East
3094,Female,24,Gold,9,676.27,0,86,4,0.33,South
3095,Male,44,Basic,3,592.98,0,73,3,0.75,West
3096,Female,27,Silver,2,572.5,1,18,5,0.96,West
3097,Female,51,Basic,5,637.46,0,57,3,0.1,South
3098,Male,53,Gold,5,547.54,1,85,2,0.53,South
3099,Female,42,Silver,6,502.83,1,15,5,0.01,North
3100,Male,23,Gold,2,766.56,1,73,4,0.83,West
3101,Male,41,Basic,5,513.98,0,58,3,0.29,East
3102,Male,35,Basic,1,575.88,0,2,3,0.33,South
3103,Male,40,Basic,5,528.04,1,14,5,0.69,East
3104,Female,23,Basic,4,469.45,0,21,3,0.79,South
3105,Female,46,Basic,4,831.27,1,43,4,0.4,South
3106,Male,42,Silver,3,383.85,0,45,3,0.67,West
3107,Female,34,Basic,3,659.59,1,34,5,0.96,South
3108,Female,63,Silver,3,580.38,1,71,5,0.89,West
3109,Male,41,Basic,3,671.81,0,79,4,0.7,North
3110,Female,28,Silver,1,574.44,1,12,4,0.94,West
3111,Male,43,Gold,8,673.87,0,7,5,0.88,East
3112,Male,51,Silver,5,642.46,0,69,5,0.73,East
3113,Female,45,Platinum,8,688.29,1,87,5,0.92,East
3114,Female,20,Basic,4,861.54,0,28,5,0.82,East
3115,Female,28,Silver,3,319.97,0,25,3,0.5,West
3116,Male,55,Silver,1,612.19,0,66,3,0.5,West
3117,Male,31,Silver,5,450.94,0,51,5,0.01,South
3118,Female,43,Silver,1,491.31,0,73,5,0.03,West
3119,Female,38,Silver,6,457.18,0,34,5,0.75,East
3120,Female,56,Silver,7,556.18,0,46,2,0.55,West
3121,Female,47,Silver,3,768.33,0,47,4,0.76,North
3122,Male,25,Platinum,4,543.31,1,32,4,0.95,North
3123,Female,37,Platinum,8,651.89,1,12,5,0.45,North
3124,Male,49,Basic,5,734.52,0,19,1,0.09,East
3125,Male,39,Basic,3,472.26,1,47,5,0.63,North
3126,Female,24,Gold,5,480.35,1,38,3,0.1,South
3127,Female,26,Platinum,7,600.05,0,10,4,0.62,North
3128,Female,62,Basic,5,329.73,1,10,4,0.53,East
3129,Male,18,Basic,2,901.38,1,41,3,0.71,South
3130,Female,46,Platinum,3,600.85,1,55,4,0.35,North
3131,Female,25,Gold,5,683.94,1,71,5,0.14,West
3132,Male,21,Basic,2,570.69,1,74,3,0.24,West
3133,Female,52,Silver,4,695.41,0,43,4,0.68,East
3134,Male,20,Platinum,5,573.85,0,38,3,0.48,East
3135,Female,62,Gold,5,683.75,0,27,5,0.54,East
3136,Male,57,Gold,1,794.51,0,32,3,0.32,South
3137,Female,24,Gold,1,269.68,0,71,3,0.84,East
3138,Female,44,Basic,6,699.94,0,48,5,1.0,North
3139,Male,18,Gold,3,520.59,0,26,4,0.31,North
3140,Male,44,Basic,7,434.29,0,86,3,0.72,West
3141,Female,33,Platinum,4,383.47,0,58,5,0.17,West
3142,Male,55,Basic,6,614.64,1,76,4,0.74,North
3143,Male,24,Gold,3,642.3,0,24,4,0.43,West
3144,Male,61,Basic,1,506.14,0,54,4,0.61,East
3145,Male,40,Silver,4,411.25,0,46,5,0.24,East
3146,Female,58,Basic,3,617.2,1,58,3,0.85,North
3147,Female,28,Silver,2,610.41,1,32,2,0.17,South
3148,Male,59,Gold,6,690.2,0,16,3,0.93,South
3149,Male,50,Gold,4,703.11,0,70,4,0.06,South
3150,Male,53,Silver,2,774.69,1,65,3,0.29,West
3151,Male,54,Basic,5,701.1,1,13,4,0.56,South
3152,Female,58,Platinum,10,355.17,0,6,2,0.86,East
3153,Female,34,Gold,5,598.61,1,12,5,0.58,South
3154,Male,52,Gold,4,750.0,0,9,4,0.22,North
3155,Male,22,Gold,6,727.21,0,84,3,0.86,West
3156,Male,49,Gold,1,964.46,1,59,3,0.6,East
3157,Female,20,Silver,2,733.37,0,67,5,0.23,East
3158,Male,64,Gold,2,397.99,1,24,5,0.56,North
3159,Female,52,Silver,6,362.97,0,15,5,0.68,West
3160,Male,31,Gold,5,608.39,0,63,3,0.68,North
3161,Female,48,Gold,4,622.64,0,50,5,0.72,South
3162,Male,48,Basic,3,517.74,0,21,4,0.9,West
3163,Female,34,Basic,5,715.22,0,1,2,0.82,West
3164,Male,41,Basic,0,222.86,0,11,4,0.61,East
3165,Male,40,Basic,4,530.41,0,67,4,0.03,South
3166,Male,35,Silver,4,257.56,0,22,3,0.75,South
3167,Female,31,Gold,4,487.2,0,74,5,0.97,East
3168,Male,32,Basic,3,547.92,1,88,5,0.31,North
3169,Female,32,Silver,4,757.69,1,7,2,0.61,East
3170,Female,23,Platinum,4,416.73,0,49,5,0.77,North
3171,Male,44,Gold,5,579.5,0,1,3,0.64,North
3172,Male,32,Silver,0,521.41,1,65,4,0.92,West
3173,Male,53,Gold,7,581.72,1,63,5,0.47,South
3174,Female,25,Silver,5,541.79,0,64,4,0.53,South
3175,Male,32,Basic,3,561.99,0,26,3,0.04,South
3176,Female,20,Basic,2,502.24,1,17,3,0.9,East
3177,Female,64,Basic,2,655.47,0,11,4,0.26,East
3178,Male,30,Basic,8,765.36,0,67,4,0.98,North
3179,Male,58,Platinum,9,606.28,1,10,4,0.2,North
3180,Male,51,Gold,1,901.25,0,66,4,0.25,East
3181,Male,41,Silver,3,611.78,0,32,4,0.48,West
3182,Male,57,Silver,5,720.91,1,16,4,0.66,East
3183,Male,49,Basic,5,486.04,0,26,4,0.44,North
3184,Female,49,Gold,4,582.74,1,74,3,0.35,West
3185,Female,47,Gold,5,553.44,1,56,3,0.54,North
3186,Female,30,Basic,3,416.6,0,9,4,0.96,East
3187,Male,18,Basic,2,484.73,0,5,1,0.96,South
3188,Female,51,Silver,6,653.6,0,7,2,0.33,West
3189,Female,32,Silver,7,792.59,1,65,3,0.68,East
3190,Female,61,Silver,6,684.23,0,12,3,0.72,West
3191,Female,31,Silver,3,650.43,0,80,3,0.65,South
3192,Female,46,Silver,5,471.33,1,48,3,0.11,South
3193,Male,51,Basic,5,672.83,1,72,2,0.54,East
3194,Male,35,Basic,4,505.12,0,25,3,0.76,North
3195,Female,24,Silver,4,424.15,1,13,1,0.2,West
3196,Female,46,Gold,4,465.12,0,41,3,0.35,West
3197,Female,48,Platinum,6,581.99,1,10,5,0.2,South
3198,Male,42,Gold,5,519.01,1,40,3,0.89,East
3199,Male,55,Gold,7,643.14,0,33,4,0.86,South
3200,Female,31,Silver,1,543.33,1,35,2,0.17,South
3201,Male,25,Silver,5,641.68,1,37,1,0.76,North
3202,Male,44,Platinum,6,553.34,1,16,4,0.36,South
3203,Female,19,Basic,8,592.73,1,72,4,0.69,East
3204,Male,34,Silver,7,452.86,0,33,3,0.49,South
3205,Male,54,Silver,4,815.28,0,53,3,0.47,East
3206,Female,31,Silver,6,355.41,0,35,1,0.88,South
3207,Male,42,Basic,5,973.42,1,55,5,0.64,North
3208,Male,47,Silver,3,671.07,0,76,3,0.24,North
3209,Female,46,Gold,6,365.6,1,79,3,0.11,South
3210,Male,37,Silver,12,614.84,1,17,5,0.93,North
3211,Male,38,Gold,2,633.36,0,27,1,0.15,West
3212,Female,39,Basic,3,823.89,0,21,3,0.73,West
3213,Female,52,Platinum,6,397.67,0,21,3,0.5,South
3214,Female,54,Silver,3,397.85,0,17,3,0.14,South
3215,Male,33,Silver,2,651.72,1,27,1,0.78,North
3216,Female,60,Basic,7,628.99,0,76,5,0.9,North
3217,Male,34,Basic,2,820.09,1,48,5,0.12,South
3218,Female,33,Silver,7,450.28,0,44,3,0.07,East
3219,Male,19,Silver,5,437.97,0,36,3,0.85,East
3220,Female,21,Silver,1,880.53,0,28,4,0.5,West
3221,Female,38,Basic,2,593.16,1,25,4,0.67,North
3222,Female,56,Gold,4,488.18,0,73,5,0.44,North
3223,Female,51,Gold,5,705.86,1,47,4,0.41,West
3224,Male,47,Basic,6,292.38,0,23,3,0.3,East
3225,Female,23,Silver,5,656.74,0,75,2,0.56,East
3226,Female,34,Gold,5,505.21,0,50,5,0.16,West
3227,Male,56,Silver,5,524.68,0,65,1,0.72,South
3228,Female,42,Basic,5,794.31,0,16,5,0.55,North
3229,Male,22,Silver,4,664.38,0,50,4,0.85,South
3230,Female,22,Basic,4,430.84,0,13,3,0.92,South
3231,Female,37,Basic,3,607.72,0,84,3,0.9,East
3232,Female,33,Basic,4,617.55,0,80,3,0.6,South
3233,Male,58,Silver,3,560.68,0,80,4,0.32,North
3234,Female,54,Basic,2,455.96,1,35,4,0.36,North
3235,Female,57,Platinum,1,634.02,0,32,4,0.65,North
3236,Female,26,Basic,3,705.12,0,87,3,0.71,West
3237,Male,22,Basic,3,668.06,1,25,3,0.16,South
3238,Male,59,Silver,6,493.08,0,43,5,1.0,South
3239,Female,19,Basic,4,576.34,0,28,5,0.11,North
3240,Male,26,Silver,2,268.78,0,66,5,0.61,West
3241,Female,60,Basic,2,839.75,1,67,4,0.53,West
3242,Female,53,Basic,1,509.76,0,33,2,0.59,East
3243,Female,39,Basic,3,521.97,0,47,2,0.53,East
3244,Female,39,Silver,4,402.82,0,35,3,0.06,North
3245,Female,39,Basic,5,729.14,0,64,4,1.0,South
3246,Female,51,Gold,4,754.21,1,12,4,0.98,South
3247,Female,46,Silver,2,514.54,1,53,4,0.52,South
3248,Male,55,Silver,3,429.33,0,44,5,0.21,West
3249,Male,63,Silver,3,603.07,0,46,1,0.18,South
3250,Male,50,Silver,3,550.6,0,11,5,0.06,West
3251,Male,35,Platinum,6,711.65,1,70,3,0.61,North
3252,Male,24,Basic,7,580.31,0,89,1,0.48,South
3253,Male,18,Basic,4,569.62,1,46,5,0.42,West
3254,Male,50,Basic,7,700.57,0,59,5,0.53,North
3255,Female,18,Basic,5,363.6,1,59,5,0.87,North
3256,Female,41,Basic,6,553.31,0,34,5,0.07,West
3257,Female,21,Silver,4,628.83,0,21,5,0.54,West
3258,Female,21,Silver,2,535.83,0,82,4,0.7,South
3259,Male,35,Platinum,2,642.11,1,72,4,0.97,East
3260,Male,44,Basic,8,633.24,0,52,3,0.74,South
3261,Female,60,Basic,8,731.87,0,48,3,0.55,East
3262,Female,49,Platinum,1,558.85,1,78,4,0.77,West
3263,Male,50,Gold,2,295.09,1,19,4,1.0,East
3264,Female,45,Silver,3,367.86,1,84,3,0.89,West
3265,Female,59,Silver,5,669.54,0,4,3,0.09,North
3266,Female,58,Gold,5,627.21,1,32,5,0.57,East
3267,Female,53,Silver,5,566.12,1,28,4,0.79,East
3268,Male,23,Basic,4,577.01,1,76,5,0.67,North
3269,Female,33,Gold,7,502.79,1,58,5,0.42,South
3270,Female,51,Silver,3,503.31,0,74,4,0.32,East
3271,Male,40,Basic,6,517.94,0,41,1,0.63,West
3272,Male,59,Silver,5,558.11,0,33,3,0.41,South
3273,Female,41,Silver,5,618.3,1,14,3,0.39,North
3274,Male,30,Gold,3,588.51,0,87,4,0.84,East
3275,Female,35,Basic,8,550.87,0,82,3,0.32,North
3276,Female,30,Gold,4,704.36,1,53,5,0.64,North
3277,Male,54,Silver,10,730.36,0,76,4,0.87,West
3278,Female,60,Silver,2,800.81,1,42,3,0.62,North
3279,Female,56,Basic,5,571.72,1,36,5,0.49,East
3280,Female,59,Gold,2,521.92,0,25,3,0.04,North
3281,Female,34,Platinum,2,590.45,1,52,2,0.68,South
3282,Male,32,Basic,8,517.71,0,40,3,1.0,North
3283,Male,35,Basic,3,597.62,0,86,1,0.81,East
3284,Female,40,Silver,7,661.05,1,70,5,0.63,East
3285,Male,47,Gold,7,615.97,1,80,4,0.47,East
3286,Female,51,Basic,3,575.78,0,62,4,0.22,South
3287,Female,21,Silver,4,695.8,0,87,4,0.69,East
3288,Female,20,Silver,4,851.47,1,9,4,0.18,South
3289,Female,24,Basic,1,493.85,0,78,4,0.89,North
3290,Female,35,Silver,7,650.15,0,69,5,0.35,South
3291,Male,59,Basic,8,571.4,1,21,3,0.4,North
3292,Female,24,Gold,5,473.41,0,53,5,0.22,North
